Player,Tyler Adams,Tosin Adarabioyo,Simon Adingra,Emmanuel Agbadou,Ola Aina,Rayan Aït-Nouri,Kristoffer Ajer,Manuel Akanji,Nathan Aké,Carlos Alcaraz,Trent Alexander-Arnold,Edson Álvarez,Joachim Andersen,Elliot Anderson,André,Michail Antonio,Julian Araujo,Cameron Archer,Joe Aribo,Adam Armstrong,Marco Asensio,Taiwo Awoniyi,Yasin Ayari,Jordan Ayew,Benoît Badiashile,Leon Bailey,Carlos Baleba,Ross Barkley,Harvey Barnes,Calvin Bassey,Jan Bednarek,Armel Bella Kotchap,Jean-Ricner Bellegarde,Rodrigo Bentancur,Sander Berge,Lucas Bergvall,Victor Bernth Kristiansen,Beto,Yves Bissouma,Lamare Bogarde,Jarrod Bowen,Conor Bradley,Jarrad Branthwaite,James Bree,Ben Brereton,Nathan Broadhead,Armando Broja,David Brooks,Santiago Bueno,Facundo Buonanotte,Cameron Burgess,Dan Burn,Wes Burns,Moisés Caicedo,Tom Cairney,Jens Cajuste,Riccardo Calafiori,Dominic Calvert-Lewin,Diego Carlos,Fabio Carvalho,Casemiro,Matty Cash,Timothy Castagne,Trevoh Chalobah,Trevoh Chalobah,Conor Chaplin,Ryan Christie,Harry Clarke,Jack Clarke,Nathaniel Clyne,Conor Coady,Nathan Collins,Levi Colwill,Lewis Cook,Vladimír Coufal,Aaron Cresswell,Marc Cucurella,Matheus Cunha,Patson Daka,Diogo Dalot,Mikkel Damsgaard,Danilo,Kevin Danso,Ben Davies,Leif Davis,Craig Dawson,Kevin De Bruyne,Bobby De Cordova-Reid,Liam Delap,Sepp van den Berg,Justin Devenny,Amad Diallo,Rúben Dias,Luis Díaz,Tyler Dibling,Lucas Digne,Issa Diop,Axel Disasi,Axel Disasi,Matt Doherty,Jeremy Doku,Nicolás Domínguez,Patrick Dorgu,Abdoulaye Doucouré,Cheick Doucouré,Flynn Downes,Tommy Doyle,Radu Drăgușin,Lewis Dunk,Jáder Durán,Anthony Elanga,Julio Enciso,Julio Enciso,Christian Eriksen,Pervis Estupiñán,Evanilson,Jonny Evans,Eberechi Eze,Wout Faes,Abdul Fatawu Issahaku,João Félix,Bruno Fernandes,Mateus Fernandes,Enzo Fernández,Phil Foden,Wesley Fofana,Ryan Fraser,Niclas Füllkrug,Cody Gakpo,Idrissa Gana Gueye,Andrés García,Alejandro Garnacho,James Garner,Morgan Gibbs-White,João Gomes,Rodrigo Gomes,Toti Gomes,Diego Gómez,Joe Gomez,Nicolás González,Anthony Gordon,Ryan Gravenberch,Archie Gray,Jack Grealish,Jacob Greaves,Brajan Gruda,Gonçalo Guedes,Marc Guéhi,Bruno Guimarães,İlkay Gündoğan,Malo Gusto,Joško Gvardiol,Erling Haaland,Lewis Hall,Jack Harrison,Taylor Harwood-Bellis,Kai Havertz,Jan Paul van Hecke,Hwang Hee-chan,Son Heung-min,James Hill,Jack Hinshelwood,George Hirst,Callum Hudson-Odoi,Will Hughes,Dean Huijsen,Omari Hutchinson,Rasmus Højlund,Igor,Danny Ings,Tim Iroegbunam,Alexander Isak,Alex Iwobi,Nicolas Jackson,Reece James,Vitaly Janelt,Mathias Jensen,Gabriel Jesus,Raúl Jiménez,João Pedro,Joelinton,Ben Johnson,Brennan Johnson,Curtis Jones,Jorginho,Diogo Jota,James Justin,Ferdi Kadioglu,Daichi Kamada,Boubacar Kamara,Michael Keane,Lloyd Kelly,Milos Kerkez,Bilal El Khannouss,Abdukodir Khusanov,Max Kilman,Jakub Kiwior,Justin Kluivert,Ibrahima Konaté,Ezri Konsa,Mateo Kovačić,Emil Krafth,Mohammed Kudus,Dejan Kulusevski,Maxence Lacroix,Adam Lallana,Tariq Lamptey,Roméo Lavia,Mario Lemina,Jefferson Lerma,Rico Lewis,Keane Lewis-Potter,Myles Lewis-Skelly,Matthijs de Ligt,Victor Lindelöf,Jesper Lindstrøm,Valentino Livramento,Sean Longstaff,Saša Lukić,Ian Maatsen,Alexis Mac Allister,James Maddison,Noni Madueke,Gabriel Magalhães,Harry Maguire,Kobbie Mainoo,Donyell Malen,Orel Mangala,Ryan Manning,Omar Marmoush,Gabriel Martinelli,Lisandro Martínez,Pape Matar Sarr,Jean-Philippe Mateta,Stephy Mavididi,Konstantinos Mavropanos,Noussair Mazraoui,Bryan Mbeumo,James Mcatee,Kasey McAteer,John McGinn,Dwight McNeil,Mikel Merino,Nikola Milenković,Tyrone Mings,Yankuba Minteh,Tyrick Mitchell,Kaoru Mitoma,Morato,Álex Moreno,Sam Morsy,Yerson Mosquera,Mason Mount,Marshall Munetsi,Rodrigo Muniz,Daniel Muñoz,Murillo,Jacob Murphy,Vitaliy Mykolenko,Iliman Ndiaye,Wilfred Ndidi,Reiss Nelson,Pedro Neto,Eddie Nketiah,Christopher Nkunku,Matheus Nunes,Darwin Núñez,Ethan Nwaneri,Christian Nørgaard,Jake O'Brien,Matt O'Riley,Dara O'Shea,Wilson Odobert,Caleb Okoli,Amadou Onana,Paul Onuachu,Dango Ouattara,Nico O’Reilly,Cole Palmer,Emerson Palmieri,Lucas Paquetá,Thomas Partey,Nathan Patterson,Andreas Pereira,Ricardo Pereira,Kalvin Phillips,Jaden Philogene Bidace,Jaden Philogene Bidace,Ethan Pinnock,Pedro Porro,Jarell Quansah,Jacob Ramsey,Marcus Rashford,Marcus Rashford,Declan Rice,Chris Richards,Richarlison,Andrew Robertson,Antonee Robinson,Guido Rodríguez,Mads Roerslev,Morgan Rogers,Cristian Romero,Georginio Rutter,Bukayo Saka,Mohamed Salah,William Saliba,Jadon Sancho,Ibrahim Sangaré,Pablo Sarabia,Ismaila Sarr,Sávio,Oliver Scarles,Kevin Schade,Fabian Schär,Alex Scott,Nélson Semedo,Antoine Semenyo,Marcos Senesi,Ryan Sessegnon,Bernardo Silva,Jota Silva,Oliver Skipp,William Smallbone,Adam Smith,Emile Smith Rowe,Dominic Solanke,Carlos Soler,Tomáš Souček,Boubakary Soumaré,Djed Spence,Jack Stephens,Raheem Sterling,John Stones,Jørgen Strand Larsen,Yukinari Sugawara,Kamaldeen Sulemana,Crysencio Summerville,Sammie Szmodics,Dominik Szoboszlai,James Tarkowski,Marcus Tavernier,Charlie Taylor,Jack Taylor,Mathys Tel,Kenny Tete,Luke Thomas,Youri Tielemans,Jurriën Timber,Jean-Clair Todibo,Sandro Tonali,Pau Torres,Conor Townsend,Adama Traoré,Kieran Trippier,Leandro Trossard,Kostas Tsimikas,Axel Tuanzebe,Destiny Udogie,Manuel Ugarte Ribeiro,Lesley Ugochukwu,Enes Ünal,Virgil van Dijk,Jamie Vardy,Joël Veltman,Micky van de Ven,Jannik Vestergaard,Kyle Walker,Kyle Walker-Peters,Aaron Wan-Bissaka,James Ward-Prowse,James Ward-Prowse,Ollie Watkins,Adam Webster,Danny Welbeck,Timo Werner,Adam Wharton,Ben White,Mats Wieffer,Neco Williams,Joe Willock,Callum Wilson,Harry Wilson,Harry Winks,Yoane Wissa,Chris Wood,Nathan Wood-Gordon,Luke Woolfenden,Yehor Yarmoliuk,Ryan Yates,Leny Yoro,Ashley Young,Illia Zabarnyi,Oleksandr Zinchenko,Joshua Zirkzee,Martin Ødegaard
Tyler Adams,1.0,0.5118491658535902,-0.6524601444339888,0.26925745246352756,-0.4669089933500542,0.3035834091063642,0.22009867802335437,-0.15231851371565513,-0.3057892387117798,0.4453920597786955,0.024256081925651127,0.7532406647775849,0.3824370599903146,0.5153385426822916,0.52129270005448,-0.4466088666198389,0.4037085295877849,-0.3182132698800559,-0.6093582260901726,0.33839951128277224,-0.5107184670188613,-0.5360634188588081,-0.05283879504359376,-0.2861641419672891,-0.2099955872064298,-0.26076741042002216,0.3926507658032426,-0.005884104778849709,-0.7178855342060201,0.12471598932079327,0.4018778341864455,0.006308546832155853,0.1488906737933161,0.2304468789973843,0.051031467164205195,0.09543894261007264,-0.19072888648018752,-0.3336747247769837,0.4141291975602919,0.3452364358285716,-0.5731010095869413,0.2696832968607121,0.3267179294124152,-0.079842637967842,-0.05917829870881308,-0.46747839294955484,-0.027824166984158617,-0.2863251412518382,0.17099388379728167,0.2812135178624805,0.04502523283648615,0.4737448075090268,-0.2485802931935587,0.347799100393439,0.2187238251791497,-0.12684388479359332,0.2095606664426799,-0.1548543618319693,0.10756711754290132,-0.2901653850360221,0.19601011112598202,0.2660194649662803,-0.03297345255694997,-0.47567792956936467,0.3504380858166079,-0.051423430055004146,0.47959872116020646,0.6636149914641696,0.2862763848105104,0.16358369677131088,0.2114915140258341,0.206974004646971,0.5167739847937468,0.5105481368299507,0.548168398974775,0.5336593333487372,0.5459466404790575,-0.6346794037181721,-0.3395449233744476,0.10774002630488509,0.011216175468806128,-0.16734071431125627,-0.39237708143724376,0.3227814972849095,0.23156692258178804,0.2601672042265004,-0.03260136995354703,0.4072501262062306,-0.2009312665690595,0.07449584059752487,-0.13360095182039486,-0.36792722031706326,-0.03396992681568609,-0.7299154212769623,-0.2658538198955285,0.47481795385884173,0.17526892520469123,0.4360395767578927,-0.3384499880799234,0.4887993402493918,-0.502605933633448,0.828220454708841,0.2929627950821993,0.06859998288303193,0.31569802707927336,0.6066919690182009,0.20164762417030294,0.022267086389012297,0.12673695224344664,-0.17263623682784995,-0.20409007325068293,0.5580931000953352,-0.6154209286645551,0.8061127054467209,-0.1571957809769724,-0.4526091073235106,0.5569598368599182,-0.16069161459658177,0.1477109666703754,-0.36025474163409676,-0.04874529922870994,-0.06521150750787627,0.14467797988966896,0.07678701234826703,-0.7566495586284495,0.6150058910901075,0.020398383561562324,0.16019398617152789,-0.37901448706921276,0.7452565731822971,-0.6503991724380128,-0.7402253238755391,0.5689933926391695,0.3196764973361125,0.3055371771848546,-0.9633726699218514,0.4999052197502512,-0.2475914617623534,0.0568327650585963,0.4194633522505993,-0.6489463713297656,0.03667609522158372,-0.05720941165061664,-0.3679450966257476,0.3828663644308139,0.11482317984754489,-0.0732977596811408,0.6757866989481159,0.008818669483512192,-0.11324584593229248,-0.09445877173435693,-0.476539692852876,-0.4075481279039931,0.11622313483269972,-0.5697522767415927,0.3695905504196148,-0.3876245647361976,0.09697243853887842,-0.6789513228627099,-0.3123853701183745,0.7042820524255489,0.797326586707408,-0.23254635605579865,-0.7508595170140424,0.9132659971790598,0.39318039551505984,-0.45753304904125763,-0.2769143477319771,0.5765689079465056,0.060836559954131106,0.8353851494816376,-0.606796429078131,-0.6307509506343016,-0.04784055555041182,-0.16606415954016507,0.3017685120052234,0.44383602467447536,0.05816427456039856,-0.35814416927301856,-0.30960706565352875,0.6163256881032912,0.7564181996007661,-0.5375987130339162,0.20192272199510436,0.502979572560222,-0.4405955152217325,0.044682332595783546,0.042088014861067266,0.19930749712164833,-0.020567769480447064,0.4903980641142372,0.9396674622349993,-0.33805074159553,-0.33538157764277426,0.2597561881904471,0.10876247505722547,-0.34196247687241293,-0.21406921385787567,0.43476095391575104,-0.16169911388724906,-0.3984858584397059,-0.16654233861203144,-0.7896440770845211,-0.7112979408765178,0.284778257135241,0.730115123623069,-0.4038936077680628,0.9233208832885241,0.8274834053936908,0.7529607675392603,0.3923055974217668,-0.2759887157438593,0.0108887625099452,0.06233649881578775,0.31693445451154173,-0.01233043954684532,-0.4663371294661687,0.3270651267210742,0.772953523471852,0.025614421562763875,0.04777025021230309,-0.0532636327078771,-0.6652257538315935,0.051479476580466255,0.6288284826997029,0.45533581079610874,-0.7193706138212501,0.09140943094462231,0.22998445561030778,-0.764984445877101,-0.6802591807178389,0.3106224536001936,0.49515246278820413,-0.5338867808310672,-0.7935028719555114,0.5492079066297196,-0.1253059720991928,-0.7344859801773003,-0.4616408309666979,0.5363062980538221,0.906292437451579,-0.2159169656079697,-0.29316274233035183,0.14648351588434516,0.03134224421828016,-0.09761785610150699,-0.020706448342567595,-0.8525717965887168,0.3895244779514127,0.041145756264340666,0.6828602338063638,0.6190357788763455,0.5515172806937628,-0.0593455253648641,-0.4539194660920481,0.6277275759043793,0.14818588381769657,-0.051113295245836576,-0.06839208382920808,-0.7473386892306483,0.9600594716142424,-0.507992801561172,-0.1633271380970196,0.33387616570352047,-0.08942869728597182,0.13981641337163847,0.3520585909162541,-0.6699872204475037,0.19895617143467065,0.2998470430980002,-0.5019617879404303,0.49712997606195825,-0.648439761856982,0.4960875849269075,-0.11732943880260231,0.18983748795022218,-0.5871075396427985,-0.906091090016667,-0.4016019444156751,-0.03741288108857456,0.15541045409056814,-0.1509334433109594,-0.34884972590107277,0.7056005168417072,0.4230376868313216,0.7222648597153368,0.6193537920759352,-0.6045019427439116,0.01700153971193289,-0.00991721420362889,0.5051827642578277,-0.3422971836167795,-0.4233349075437269,-0.4094361478063498,0.12084719237168529,0.43406114990845157,-0.16721101368750474,-0.20497915750744378,0.23549914138157363,0.701368889744361,0.4136120745637284,-0.06950493661816794,0.09113716034904047,-0.6533344006659008,-0.06957047769701868,-0.38533921245110964,-0.07777334276002032,-0.5780235979524944,0.9186478078729454,0.13455585249891538,-0.5982952046122406,-0.19870050991407692,-0.07228791638754208,-0.5330861866237885,0.30206472008305596,0.04768671035969851,0.4684316648389671,-0.5056029358293135,0.5821508761891687,-0.4050087837554188,-0.17687975781350473,0.2953847614477396,0.642011294220485,-0.15020407828545973,0.6097142883704274,-0.6544458239387522,-0.47291636987391655,0.7826401367759708,0.1719857937528853,0.4696004471042325,-0.01394482240594204,0.38372237074034143,0.01604951755318179,-0.6582919243458217,-0.26288304915578253,0.16026615154883317,-0.5654503574459487,-0.22322326677598356,-0.41065614805887524,-0.10917495497051602,0.34375947320867584,0.21313060325670696,0.5278517848982284,0.2554842067056058,-0.8201096230677237,0.2864840604418592,0.13639261641898526,0.09729359273339233,0.19533564871162257,0.12865511805419372,0.05956409393092014,-0.3224091304227381,0.7502770759521106,-0.2414399704341495,-0.01587671129482714,-0.44513710531766487,0.08749626022397877,0.8146573278917887,-0.32562869417232154,0.7879926668344407,0.5916013151238909,0.267836217584273,-0.061480587730492586,0.005359716909932061,0.09745864143616517,0.8571288130416619,0.556629157888386,0.21643427711627036,-0.39057517004324965,-0.6904165257787913,0.4697701967925462,0.9234198103543447,-0.3447672426281577,-0.2391247435402203,-0.10765530644319672,-0.22543111380312983,0.10886112542278656,0.5243153425840872,0.5453405406661513,0.06955441620935214,0.02880986273282184,0.32604095755853657,-0.5004666053544453,0.3468455945792201,-0.5816396743700218,-0.4206831844563411,0.520667634993189,0.20249471051898105,0.5354165833997513,0.6746692390499341,0.5195202824488813,0.8452102184848895,0.058010603907975716,0.1434406074910731,-0.20667071067479592,-0.10461340480783239
Tosin Adarabioyo,0.5118491658535902,1.0,-0.15218476034841474,0.917814228508,0.32018226613583606,-0.3065592941076329,0.45555199852288025,-0.23693127969611064,-0.08449168230073947,-0.4446702770357756,-0.490499089130353,0.26312136535614883,0.6537357815648183,-0.09506515513793423,0.7367353110302819,-0.08966226826045821,0.7548519221321103,0.5655409553877625,0.3009831929185879,0.3875030746925295,-0.688327403447425,0.40923649520610467,0.5916147057287133,-0.08194222042166127,0.3846050837632247,-0.6277022130137638,0.10715445516480047,-0.5106643821548371,-0.7525520222703228,0.7139310500204578,0.9235801991674754,0.8151832893180322,-0.22372107858080656,-0.12283565615240288,0.2880029905963232,-0.026035143246490835,0.5470866983054395,0.37286522265030925,0.02634891049306173,0.2767354325502081,-0.4997354722726603,-0.5743790257697705,0.9375088716136719,0.5288205300847877,0.3868934056886957,0.21510100475421676,0.2131544584307393,-0.19134366785864074,0.8982483740414944,-0.25854812311329933,0.759834344226396,0.8890143167483914,0.02979932174998827,0.018950529360799044,-0.38792311730930007,0.7086319117675615,-0.4468172823267636,0.6095404882484474,0.7367921539938299,-0.270259349852538,0.5448001745821675,0.3212459452701521,0.6261261500119949,0.47711578353691536,0.6050546688365388,0.3881147005632731,-0.2054020856191931,0.15868024228756264,-0.16444877311931527,0.7686993355902989,0.9127509931096495,0.8501070163247674,0.7409705689660554,0.18533269452767806,0.37998076476569004,0.6993336821723037,0.4751322160478922,-0.7733558798171017,0.5600365517751058,0.3189486975759898,-0.4595307783875946,0.5658683222288576,0.3374460187134313,0.47280030238915466,0.6584296278901886,0.8873091669540384,-0.5985813826139126,0.2423993592744212,0.020357826989631893,0.8208256091047116,0.6067663825410209,-0.7399129090409612,0.007827654411363036,-0.7762856135246552,-0.3607668902495619,0.7219176822381375,0.8803027477983855,0.3874148649145313,0.0920482440419238,0.6263619656267645,-0.8681233993699812,0.5454465557648983,-0.21487924351319393,0.7461333885042253,0.7608877735228452,0.4063657023847127,-0.20039319947649165,0.792056804688145,0.07933457546758794,-0.056479220698200105,-0.3580025203330333,-0.17060641242405641,-0.23954520957872502,0.3715473624507786,-0.26911077914440124,0.3242757160261607,0.8718878730062952,-0.27771249715319896,0.8790844829858971,-0.6010158018922777,-0.8739610602057035,-0.5663692266586279,-0.5590521845510892,-0.5333866000685988,-0.6283687908722617,0.38562211182693795,0.10807006667705578,0.07860598942158602,-0.42305493249272874,0.578601928817633,-0.6626863027814798,-0.6146350833147328,0.9289900882933622,-0.569197235521144,-0.09532811910945514,-0.2836360570718825,0.8932801161854508,0.42327203925426427,0.1544970791397126,0.10332980243779497,-0.8114671856851797,-0.20952362046622236,0.7642291043190476,-0.9146569571323365,0.9273427165445751,-0.21323417984034584,-0.5122961131913781,0.649564760748427,-0.4109635466020888,-0.36041864358337306,-0.3220635880474798,-0.41481495654562944,0.11742463030468746,-0.10149090370777214,0.10323728121910083,0.5512629607197623,-0.14216961823053592,-0.2808925164236361,0.2038092728593647,-0.6625521724909913,0.6092468116490148,0.8905298509348819,-0.0623829521152962,-0.6805187462522374,0.2638822071894711,0.07068183014075466,-0.27073056407069684,0.5498488108117141,0.3949496323081129,-0.12193554694463618,0.2762260264852807,-0.38268928472483915,-0.8609120043012332,-0.06965582149324541,0.23118032549298737,0.773708656012587,-0.051529355723067695,-0.11555828727763183,0.08728933031171807,-0.6132392842172596,-0.05928460110603991,0.5808936441968854,-0.3952837850420674,-0.33982833497302484,-0.05765356064985597,-0.46835737796510557,0.7883111568402323,0.6455397763390274,0.1634721111156866,0.375684165740048,0.5875774318821779,0.35386653223745596,-0.5380751065890714,-0.6784082910021516,0.6422445809163202,0.7607542511119234,0.44931540219010646,-0.641284274724039,0.7072000269936799,0.6976138187034808,-0.5736145525383767,0.6572035620075113,-0.3872924190466527,-0.942718494590946,0.9449870428580878,-0.18274826679631745,-0.1303690386826702,0.3521188681815957,0.6162303611139178,0.6676497596238141,-0.1926584593275658,-0.2145718556260221,-0.24927520307304868,0.8803882876873269,0.9283177234707798,0.4377433964349616,-0.20527768352885623,0.5919395543270544,0.16141563958462804,-0.584780762287841,-0.2509948000681557,-0.6148803093517253,-0.8556931100773393,0.46407312393123984,0.7099420475988542,0.5259219269015645,-0.24348127731838734,0.883110168113405,0.844548390801192,-0.08382571040124219,-0.5830717509051955,-0.07983397263449336,-0.14147340225868385,0.10900927617831191,-0.7065222485323442,0.7809248755311984,0.537772759796105,-0.6019821145547058,-0.16445167458100984,0.20956895136588805,0.26136739618503774,-0.4951035816791258,0.12071017935395713,0.8805418991000382,0.7395393859577785,-0.5729831400977509,0.4614898828068091,-0.6766350816255545,0.9418454214887528,0.06421528653377884,0.6853530122912106,0.8227456024049847,-0.003990812769428267,0.6610213763969082,0.019599591433659733,0.5794830043619157,0.8255986105499807,-0.37872822821421565,0.6195123146005637,-0.1677014816842446,0.6170329078539636,-0.9552115855624952,-0.6924805909591667,-0.1828658159745815,0.02132292117861702,-0.6099929567970089,-0.12342763131214139,-0.776905258267916,0.3838638053994692,0.8259640881599203,-0.18613504897795505,0.978389450510758,-0.5273580075869675,0.863250177849683,0.29580994439133,0.4297280156586825,-0.4133606616559642,-0.19911757724674717,-0.7969020353731576,0.4811591345992981,0.10514592130537334,-0.12853538054980618,0.410592869528398,-0.07078231386883627,0.7034987705225388,0.5155968640072552,0.12449764122813556,-0.014955786762969039,0.8630528512436789,-0.4874486240371829,0.774357893122447,-0.6223832961912966,0.09289432596883905,-0.5601222404956446,-0.6758716403206035,0.9010475516087376,-0.2344383328915491,-0.2555679921398545,-0.46373630079052175,0.7161542835007859,0.2240339878382859,-0.7173718733086512,0.4932960929279018,-0.45448794969368983,-0.5979817705060053,-0.5737838118967237,0.5611222384618745,-0.8476907592190156,0.20501300096439148,-0.47164267829472045,-0.3726901289259212,-0.7128945099396491,0.520137491840534,-0.012053497821417175,0.7616274214374278,-0.15131469918686202,0.314764381694573,-0.8153898636448388,0.2979783567300977,-0.3905107415214106,-0.8832706436203254,0.015440270995552428,0.24091141920777837,0.6944658954913231,0.7168058792421089,-0.6129302736441369,0.24083394699638186,0.6562296722836316,0.5390381880656077,0.2821254928806577,-0.6952893022059421,0.5479428929004374,-0.5970850577717077,0.05108538703511505,0.36093771185213713,0.00880425223472816,-0.3589129087451254,-0.2499431458633812,0.300240688276745,-0.7933774958221022,0.9628852920951019,-0.5526239891154304,0.7239001686821216,-0.009388669701674256,-0.012070040882350967,0.3262301746941972,0.8348469978786999,-0.2309793751698416,-0.3682411049231947,0.8528152873715855,0.21587710341917643,0.30251651808259217,0.5132901150949489,-0.679263064159876,-0.37195364905483147,-0.6865076690447386,-0.40408866303827795,0.7694171082546157,-0.35678421670081834,0.5025076189977048,0.5524516836540587,-0.1291470429487599,0.34478559462744335,0.5749765255429352,0.30517304179561866,0.19025513586010606,0.8847836814278068,0.09704615731070047,-0.5124531039652643,-0.36741585688761363,0.22172678582503186,0.2521978897791343,-0.11882826780237989,0.14493936546377706,0.15921933634816393,-0.7189651211753311,-0.15316211267094465,0.42591302517013574,-0.323427197640791,0.23636507522516328,-0.38877144468937846,0.588487563561445,-0.2956477769684573,-0.0024802945036504153,-0.07321179791412695,0.160554222792393,0.8951627260179967,0.8552709560731424,0.510110875380821,0.570429773427058,0.24787343771629292,0.09763239001195116,0.5929631671449233,-0.38845689991777355,0.6962864426113091,-0.6446417184909926
